employee_id,full_name,age,education_level,hire_date,exit_date,department,job_role,job_level,employment_type,base_salary_annual,store_location,store_location_latitude,store_location_longitude,store_id,manager_id,manager_name,manager_status,is_active,tenure_days,tenure_months,tenure_band,age_band
EMP002359,Mark Jones,45,High School,2016-11-24,,Store Operations,Cashier,Entry,Full-time,27339.67,Nashville,36.1627,-86.7816,STR078,EMP000240,Briana Murray,Manager,True,2959,97,5+,45-54
EMP002360,Kristin Phillips,42,High School,2021-11-16,2024-11-08,Store Operations,Cashier,Entry,Part-time,14052.82,Charlotte,35.2271,-80.8431,STR129,EMP000520,Michael Johnson,Manager,False,1088,35,1-3,35-44
EMP002361,Brendan Walton,33,High School,2021-10-11,2024-11-23,Store Operations,Cashier,Entry,Part-time,13270.24,Detroit,42.3314,-83.0458,STR107,EMP000767,Tamara Riddle,Manager,False,1139,37,3-5,25-34
EMP002362,Kyle Keller,30,Bachelor's,2021-10-02,,Store Operations,Cashier,Entry,Full-time,26220.34,Los Angeles,34.0522,-118.2437,STR005,EMP001026,Brandon Kelly,Manager,True,1186,38,3-5,25-34
EMP002363,James Pope,29,High School,2020-03-28,,Store Operations,Sales Associate,Associate,Part-time,18924.29,San Jose,37.3382,-121.8863,STR055,EMP001447,Sonya Jackson,Manager,True,1739,57,3-5,25-34
EMP002364,Lisa Morgan,38,Bachelor's,2013-03-12,,Store Operations,Sales Associate,Associate,Full-time,33832.01,Portland,45.5152,-122.6784,STR133,EMP000529,Melissa Bishop,Senior Manager,True,4312,141,5+,35-44
EMP002365,Rachel Gibson,34,Some College,2021-12-12,,Store Operations,Sales Associate,Associate,Part-time,20955.84,Nashville,36.1627,-86.7816,STR114,EMP002712,Scott Meza,Senior Manager,True,1115,36,3-5,25-34
EMP002366,Corey Garcia,23,Bachelor's,2021-05-21,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,35656.09,Columbus,39.9612,-82.9988,STR008,EMP001680,Zachary Santiago,Manager,True,1320,43,3-5,<25
EMP002367,Andrea Clarke,38,Some College,2019-04-28,,Store Operations,Cashier,Entry,Full-time,23230.03,San Antonio,29.4241,-98.4936,STR116,EMP002163,Mr. William Ward,Manager,True,2074,68,5+,35-44
EMP002368,Kenneth Walsh,33,Bachelor's,2018-07-29,,Store Operations,Cashier,Entry,Full-time,27586.42,Columbus,39.9612,-82.9988,STR101,EMP002493,Eric Williams,Manager,True,2347,77,5+,25-34
EMP002369,Jason Hardy,25,Some College,2021-08-19,2024-12-29,Store Operations,Cashier,Entry,Seasonal,10172.67,Chicago,41.8781,-87.6298,STR006,EMP002827,Amanda Wright,Manager,False,1228,40,3-5,25-34
EMP002370,David Robles,43,High School,2019-03-17,,Store Operations,Sales Associate,Associate,Full-time,36750.08,Austin,30.2672,-97.7431,STR106,EMP000520,Michael Johnson,Manager,True,2116,69,5+,35-44
EMP002371,Eric Graham,31,Master's,2016-06-20,,Store Operations,Sales Associate,Associate,Full-time,35827.5,San Antonio,29.4241,-98.4936,STR062,EMP001131,Michelle Walls,Executive,True,3116,102,5+,25-34
EMP002372,Nicole Collins,50,Bachelor's,2017-09-18,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,47684.07,Phoenix,33.4484,-112.074,STR045,EMP001680,Zachary Santiago,Manager,True,2661,87,5+,45-54
EMP002373,Patricia Hernandez,24,Master's,2018-10-19,,Store Operations,Cashier,Entry,Full-time,28924.93,Portland,45.5152,-122.6784,STR146,EMP002163,Mr. William Ward,Manager,True,2265,74,5+,<25
EMP002374,Grant Wood,21,High School,2021-10-27,,Store Operations,Sales Associate,Associate,Full-time,33159.17,Jacksonville,30.3322,-81.6557,STR149,EMP002456,Jennifer Moore,Executive,True,1161,38,3-5,<25
EMP002375,Kevin Gregory,26,High School,2016-06-22,,Store Operations,Cashier,Entry,Part-time,17237.8,Chicago,41.8781,-87.6298,STR019,EMP001305,Tina Walter,Senior Manager,True,3114,102,5+,25-34
EMP002376,Jonathon Conley,24,High School,2020-09-19,,Store Operations,Cashier,Entry,Part-time,14852.29,Denver,39.7392,-104.9903,STR050,EMP001823,Nicholas Fitzgerald,Senior Manager,True,1564,51,3-5,<25
EMP002377,Jennifer Gonzalez,47,Some College,2018-03-21,,Store Operations,Sales Associate,Associate,Part-time,19005.46,Louisville,38.2527,-85.7585,STR068,EMP002684,David James,Senior Manager,True,2477,81,5+,45-54
EMP002378,Terry Glover,36,High School,2020-02-08,2021-12-01,Store Operations,Sales Associate,Associate,Part-time,22480.69,Denver,39.7392,-104.9903,STR106,EMP000520,Michael Johnson,Manager,False,662,21,1-3,35-44
EMP002379,Michael Neal,42,High School,2021-02-01,,Store Operations,Cashier,Entry,Full-time,26464.2,Las Vegas,36.1699,-115.1398,STR073,EMP002436,Miranda Murray,Senior Manager,True,1429,46,3-5,35-44
EMP002380,Ms. Erin Lane,24,Bachelor's,2018-09-15,,Store Operations,Cashier,Entry,Full-time,29983.8,Los Angeles,34.0522,-118.2437,STR055,EMP002585,Kara Rogers,Senior Manager,True,2299,75,5+,<25
EMP002381,Lisa Barnes,30,Bachelor's,2019-04-18,2023-01-08,Store Operations,Cashier,Entry,Seasonal,12089.69,Charlotte,35.2271,-80.8431,STR003,EMP000053,Rebecca Valencia,Manager,False,1361,44,3-5,25-34
EMP002382,Jesse Mccormick,45,Bachelor's,2015-08-29,,Store Operations,Sales Associate,Associate,Full-time,38290.75,Las Vegas,36.1699,-115.1398,STR036,EMP000121,Jamie Walton,Manager,True,3412,112,5+,45-54
EMP002383,Daniel Smith,45,Master's,2021-02-24,,Store Operations,Sales Associate,Associate,Full-time,38999.62,Boston,42.3601,-71.0589,STR095,EMP000240,Briana Murray,Manager,True,1406,46,3-5,45-54
EMP002384,David Hanson,30,Some College,2018-02-09,,Store Operations,Cashier,Entry,Full-time,26309.85,San Antonio,29.4241,-98.4936,STR138,EMP000767,Tamara Riddle,Manager,True,2517,82,5+,25-34
EMP002385,Nicholas Cisneros,41,High School,2017-10-30,2019-04-27,Store Operations,Cashier,Entry,Contractor,27707.54,Columbus,39.9612,-82.9988,STR026,EMP001026,Brandon Kelly,Manager,False,544,17,1-3,35-44
EMP002386,Patrick Harris,35,Bachelor's,2015-02-27,,Store Operations,Cashier,Entry,Seasonal,11128.79,Columbus,39.9612,-82.9988,STR122,EMP000767,Tamara Riddle,Manager,True,3595,118,5+,35-44
EMP002387,William Cox,34,High School,2020-07-16,,Store Operations,Cashier,Entry,Part-time,15427.03,Dallas,32.7767,-96.797,STR121,EMP002436,Miranda Murray,Senior Manager,True,1629,53,3-5,25-34
EMP002388,Alvin Wilson,36,Bachelor's,2020-05-05,,Store Operations,Cashier,Entry,Full-time,28010.74,Phoenix,33.4484,-112.074,STR065,EMP001224,Raymond Quinn,Manager,True,1701,55,3-5,35-44
EMP002389,Cory Willis,26,Bachelor's,2021-05-07,2024-04-28,Store Operations,Cashier,Entry,Part-time,17433.52,Baltimore,39.2904,-76.6122,STR030,EMP001447,Sonya Jackson,Manager,False,1087,35,1-3,25-34
EMP002390,Amanda Johnson,23,Bachelor's,2019-11-05,,Store Operations,Cashier,Entry,Full-time,28884.05,Philadelphia,39.9526,-75.1652,STR089,EMP002493,Eric Williams,Manager,True,1883,61,5+,<25
EMP002391,Christopher Mcclure,25,Bachelor's,2018-01-03,,Store Operations,Sales Associate,Associate,Part-time,19496.78,Seattle,47.6062,-122.3321,STR001,EMP002827,Amanda Wright,Manager,True,2554,83,5+,25-34
EMP002392,Gina Spencer,31,High School,2021-11-22,,Store Operations,Cashier,Entry,Full-time,23668.6,Seattle,47.6062,-122.3321,STR146,EMP002163,Mr. William Ward,Manager,True,1135,37,3-5,25-34
EMP002393,Alex Cameron,37,Bachelor's,2017-11-10,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,24874.76,Baltimore,39.2904,-76.6122,STR099,EMP001131,Michelle Walls,Executive,True,2608,85,5+,35-44
EMP002394,Alisha Byrd,31,High School,2020-02-17,2023-01-31,Store Operations,Cashier,Entry,Seasonal,9370.38,San Antonio,29.4241,-98.4936,STR075,EMP002456,Jennifer Moore,Executive,False,1079,35,1-3,25-34
EMP002395,Richard Rodriguez,23,Master's,2020-11-04,,Store Operations,Cashier,Entry,Full-time,30900.97,Seattle,47.6062,-122.3321,STR100,EMP001305,Tina Walter,Senior Manager,True,1518,49,3-5,<25
EMP002396,Elizabeth Allen,42,Some College,2021-08-02,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,24112.9,Detroit,42.3314,-83.0458,STR079,EMP001823,Nicholas Fitzgerald,Senior Manager,True,1247,40,3-5,35-44
EMP002397,Mary Pugh,34,Master's,2020-08-29,,Store Operations,Cashier,Entry,Full-time,23544.6,Louisville,38.2527,-85.7585,STR091,EMP002585,Kara Rogers,Senior Manager,True,1585,52,3-5,25-34
EMP002398,Yolanda Keith,42,Some College,2018-12-04,2023-09-22,Store Operations,Sales Associate,Associate,Seasonal,11322.15,San Diego,32.7157,-117.1611,STR052,EMP002684,David James,Senior Manager,False,1753,57,3-5,35-44
EMP002399,Ana Thomas,28,Master's,2021-12-05,,Store Operations,Sales Associate,Associate,Full-time,35749.87,Portland,45.5152,-122.6784,STR080,EMP002712,Scott Meza,Senior Manager,True,1122,36,3-5,25-34
EMP002400,Rebecca Lee,34,High School,2019-11-03,,Store Operations,Cashier,Entry,Full-time,28369.02,Houston,29.7604,-95.3698,STR093,EMP000053,Rebecca Valencia,Manager,True,1885,61,5+,25-34
EMP002401,James Greene,37,Bachelor's,2017-06-06,2020-02-02,Store Operations,Cashier,Entry,Full-time,25406.04,San Diego,32.7157,-117.1611,STR079,EMP000121,Jamie Walton,Manager,False,971,31,1-3,35-44
EMP002402,Dana Williams,46,Some College,2013-06-29,2024-08-01,Store Operations,Cashier,Entry,Full-time,22717.12,Charlotte,35.2271,-80.8431,STR096,EMP002456,Jennifer Moore,Executive,False,4051,133,5+,45-54
EMP002403,Chelsea Nichols,45,High School,2021-07-25,,Store Operations,Cashier,Entry,Part-time,15657.77,Charlotte,35.2271,-80.8431,STR101,EMP000240,Briana Murray,Manager,True,1255,41,3-5,45-54
EMP002404,Erin Brown,21,Master's,2021-12-25,,Store Operations,Cashier,Entry,Part-time,15067.3,Philadelphia,39.9526,-75.1652,STR127,EMP001026,Brandon Kelly,Manager,True,1102,36,3-5,<25
EMP002405,Shelley York,26,Bachelor's,2016-04-20,,Store Operations,Cashier,Entry,Part-time,17262.72,Austin,30.2672,-97.7431,STR083,EMP001823,Nicholas Fitzgerald,Senior Manager,True,3177,104,5+,25-34
EMP002406,Stacey Clark,26,Bachelor's,2021-12-10,,Store Operations,Cashier,Entry,Full-time,28057.79,Houston,29.7604,-95.3698,STR111,EMP001224,Raymond Quinn,Manager,True,1117,36,3-5,25-34
EMP002407,John Alvarado,21,Bachelor's,2021-02-13,,Store Operations,Sales Associate,Associate,Full-time,32375.12,San Jose,37.3382,-121.8863,STR056,EMP001447,Sonya Jackson,Manager,True,1417,46,3-5,<25
EMP002408,Jordan Potter,40,Master's,2019-06-08,2019-12-26,Store Operations,Sales Associate,Associate,Part-time,18368.83,San Antonio,29.4241,-98.4936,STR005,EMP001680,Zachary Santiago,Manager,False,201,6,6-12,35-44
EMP002409,Katrina Jimenez,27,High School,2019-09-19,,Store Operations,Sales Associate,Associate,Full-time,39856.43,Phoenix,33.4484,-112.074,STR085,EMP002493,Eric Williams,Manager,True,1930,63,5+,25-34
EMP002410,Frank Brooks,26,Bachelor's,2018-07-11,,Store Operations,Sales Associate,Associate,Full-time,33448.02,San Antonio,29.4241,-98.4936,STR133,EMP000529,Melissa Bishop,Senior Manager,True,2365,77,5+,25-34
EMP002411,Michelle Simpson,30,High School,2020-10-11,,Store Operations,Shift Supervisor,Supervisor,Part-time,32633.36,Phoenix,33.4484,-112.074,STR093,EMP002827,Amanda Wright,Manager,True,1542,50,3-5,25-34
EMP002412,James Morse,32,Some College,2020-04-23,,Store Operations,Cashier,Entry,Full-time,23405.53,Louisville,38.2527,-85.7585,STR139,EMP001131,Michelle Walls,Executive,True,1713,56,3-5,25-34
EMP002413,Amanda Robinson,29,Bachelor's,2017-05-19,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,25370.31,Portland,45.5152,-122.6784,STR083,EMP001823,Nicholas Fitzgerald,Senior Manager,True,2783,91,5+,25-34
EMP002414,Scott Foster,37,PhD,2020-09-30,,Store Operations,Sales Associate,Associate,Full-time,28330.44,Baltimore,39.2904,-76.6122,STR038,EMP001305,Tina Walter,Senior Manager,True,1553,51,3-5,35-44
EMP002415,Stephen Duncan,38,PhD,2019-12-30,,Store Operations,Cashier,Entry,Part-time,16232.73,Fort Worth,32.7555,-97.3308,STR107,EMP002436,Miranda Murray,Senior Manager,True,1828,60,5+,35-44
EMP002416,Jacqueline Pierce,43,Bachelor's,2019-05-05,2022-01-25,Store Operations,Sales Associate,Associate,Part-time,23740.93,Jacksonville,30.3322,-81.6557,STR130,EMP002585,Kara Rogers,Senior Manager,False,996,32,1-3,35-44
EMP002417,Bradley Wallace,25,Some College,2021-01-23,,Store Operations,Cashier,Entry,Full-time,25842.07,Las Vegas,36.1699,-115.1398,STR129,EMP002684,David James,Senior Manager,True,1438,47,3-5,25-34
EMP002418,Kevin Marshall,34,Bachelor's,2021-01-13,,Store Operations,Cashier,Entry,Part-time,13433.98,Denver,39.7392,-104.9903,STR012,EMP002712,Scott Meza,Senior Manager,True,1448,47,3-5,25-34
EMP002419,Jessica Mcdonald,35,Bachelor's,2019-09-19,,Store Operations,Sales Associate,Associate,Full-time,28371.47,Charlotte,35.2271,-80.8431,STR114,EMP002712,Scott Meza,Senior Manager,True,1930,63,5+,35-44
EMP002420,Robert Stewart,40,Master's,2017-04-02,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,24491.88,Charlotte,35.2271,-80.8431,STR032,EMP000053,Rebecca Valencia,Manager,True,2830,92,5+,35-44
EMP002421,Christopher Hall,23,PhD,2020-07-30,,Store Operations,Cashier,Entry,Part-time,14160.15,Detroit,42.3314,-83.0458,STR013,EMP002493,Eric Williams,Manager,True,1615,53,3-5,<25
EMP002422,Heather Miller,28,High School,2019-05-25,,Store Operations,Sales Associate,Associate,Part-time,16968.14,Louisville,38.2527,-85.7585,STR106,EMP000520,Michael Johnson,Manager,True,2047,67,5+,25-34
EMP002423,Kayla Schneider,24,Bachelor's,2018-05-10,,Store Operations,Senior Sales Associate,Senior_Associate,Full-time,46343.2,Jacksonville,30.3322,-81.6557,STR029,EMP000121,Jamie Walton,Manager,True,2427,79,5+,<25
EMP002424,Tammy Garcia,32,Some College,2021-08-16,,Store Operations,Sales Associate,Associate,Full-time,33502.28,Memphis,35.1495,-90.049,STR010,EMP000240,Briana Murray,Manager,True,1233,40,3-5,25-34
EMP002425,Andrew Gonzalez,21,Bachelor's,2021-08-10,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,23603.2,Dallas,32.7767,-96.797,STR133,EMP000529,Melissa Bishop,Senior Manager,True,1239,40,3-5,<25
EMP002426,Gary Turner,40,Bachelor's,2019-07-29,2021-03-31,Store Operations,Sales Associate,Associate,Full-time,38801,Louisville,38.2527,-85.7585,STR121,EMP002436,Miranda Murray,Senior Manager,False,611,20,1-3,35-44
EMP002427,Melinda Hill,22,Bachelor's,2021-05-20,,Store Operations,Cashier,Entry,Full-time,23161.39,Detroit,42.3314,-83.0458,STR126,EMP000767,Tamara Riddle,Manager,True,1321,43,3-5,<25
EMP002428,Yolanda Murillo,38,Bachelor's,2018-12-19,,Store Operations,Sales Associate,Associate,Full-time,39471.03,Portland,45.5152,-122.6784,STR051,EMP001026,Brandon Kelly,Manager,True,2204,72,5+,35-44
EMP002429,Nancy Gaines,33,Some College,2021-01-07,2021-11-10,Store Operations,Sales Associate,Associate,Full-time,31767.6,Denver,39.7392,-104.9903,STR018,EMP001224,Raymond Quinn,Manager,False,307,10,6-12,25-34
EMP002430,Elijah Short,32,Some College,2020-08-15,,Store Operations,Sales Associate,Associate,Part-time,23196.51,Austin,30.2672,-97.7431,STR137,EMP001447,Sonya Jackson,Manager,True,1599,52,3-5,25-34
EMP002431,Jennifer Sullivan,37,Some College,2020-10-05,,Store Operations,Sales Associate,Associate,Full-time,35235.31,Memphis,35.1495,-90.049,STR045,EMP001680,Zachary Santiago,Manager,True,1548,50,3-5,35-44
EMP002432,Mary Kennedy,39,High School,2019-03-13,,Store Operations,Sales Associate,Associate,Full-time,37920.49,Seattle,47.6062,-122.3321,STR095,EMP002163,Mr. William Ward,Manager,True,2120,69,5+,35-44
EMP002433,Paige Hernandez,30,Master's,2020-09-13,,Store Operations,Cashier,Entry,Full-time,31840.13,Seattle,47.6062,-122.3321,STR063,EMP002827,Amanda Wright,Manager,True,1570,51,3-5,25-34
EMP002434,Darrell Curry,29,High School,2018-11-28,2024-10-15,Store Operations,Sales Associate,Associate,Part-time,18876.52,Fort Worth,32.7555,-97.3308,STR051,EMP001131,Michelle Walls,Executive,False,2148,70,5+,25-34
EMP002435,Jose Hartman,33,Master's,2021-02-20,,Store Operations,Sales Associate,Associate,Full-time,39533.63,Los Angeles,34.0522,-118.2437,STR115,EMP002456,Jennifer Moore,Executive,True,1410,46,3-5,25-34
EMP002436,Miranda Murray,49,Some College,2017-03-17,,Store Operations,Regional Operations Manager,Senior_Manager,Full-time,95579.28,Fort Worth,32.7555,-97.3308,STR121,EMP002456,Jennifer Moore,Executive,True,2846,93,5+,45-54
EMP002437,Emily Lopez,32,High School,2020-11-23,,Store Operations,Cashier,Entry,Full-time,25855.12,Portland,45.5152,-122.6784,STR055,EMP001305,Tina Walter,Senior Manager,True,1499,49,3-5,25-34
EMP002438,Melissa Clark,38,Master's,2021-06-01,,Store Operations,Sales Associate,Associate,Full-time,32084.65,Fort Worth,32.7555,-97.3308,STR024,EMP002585,Kara Rogers,Senior Manager,True,1309,42,3-5,35-44
EMP002439,Justin Brooks,41,Master's,2020-05-22,,Store Operations,Senior Sales Associate,Senior_Associate,Part-time,25872.67,Nashville,36.1627,-86.7816,STR096,EMP002456,Jennifer Moore,Executive,True,1684,55,3-5,35-44
EMP002440,Bethany Harding,36,Master's,2019-08-28,,Store Operations,Sales Associate,Associate,Full-time,29849.74,Detroit,42.3314,-83.0458,STR137,EMP002684,David James,Senior Manager,True,1952,64,5+,35-44
EMP002441,Robert Flowers,32,Some College,2019-04-08,,Store Operations,Sales Associate,Associate,Full-time,34644.54,Las Vegas,36.1699,-115.1398,STR034,EMP000053,Rebecca Valencia,Manager,True,2094,68,5+,25-34
EMP002442,Jason Jennings,35,Bachelor's,2018-12-04,,Store Operations,Cashier,Entry,Full-time,27417.05,Dallas,32.7767,-96.797,STR012,EMP000121,Jamie Walton,Manager,True,2219,72,5+,35-44
EMP002443,Richard Medina,24,Some College,2018-12-15,2023-08-12,Store Operations,Sales Associate,Associate,Seasonal,14857.13,Philadelphia,39.9526,-75.1652,STR010,EMP000240,Briana Murray,Manager,False,1701,55,3-5,<25
EMP002444,Alexander Floyd,24,Master's,2020-11-12,,Store Operations,Cashier,Entry,Seasonal,12134.6,Las Vegas,36.1699,-115.1398,STR145,EMP000520,Michael Johnson,Manager,True,1510,49,3-5,<25
EMP002445,Brittany Cisneros,30,High School,2021-07-07,,Store Operations,Sales Associate,Associate,Part-time,19971.18,Fort Worth,32.7555,-97.3308,STR065,EMP000767,Tamara Riddle,Manager,True,1273,41,3-5,25-34
EMP002446,Mark Morrison,40,Master's,2020-01-15,2023-10-03,Store Operations,Cashier,Entry,Part-time,15014,Los Angeles,34.0522,-118.2437,STR004,EMP001026,Brandon Kelly,Manager,False,1357,44,3-5,35-44
EMP002447,Sharon Baird,21,High School,2021-04-19,,Store Operations,Cashier,Entry,Full-time,24593.35,San Antonio,29.4241,-98.4936,STR101,EMP001224,Raymond Quinn,Manager,True,1352,44,3-5,<25
EMP002448,James Ferguson,42,Master's,2018-12-10,,Store Operations,Cashier,Entry,Full-time,23946.24,Charlotte,35.2271,-80.8431,STR096,EMP002456,Jennifer Moore,Executive,True,2213,72,5+,35-44
EMP002449,Brian Hudson,37,Bachelor's,2017-08-26,2018-03-10,Store Operations,Cashier,Entry,Seasonal,9030.59,Nashville,36.1627,-86.7816,STR069,EMP001447,Sonya Jackson,Manager,False,196,6,6-12,35-44
EMP002450,Steven Davis,42,Bachelor's,2021-11-13,,Store Operations,Cashier,Entry,Part-time,15254.69,Dallas,32.7767,-96.797,STR057,EMP001680,Zachary Santiago,Manager,True,1144,37,3-5,35-44
EMP002451,Juan Johnson,39,Some College,2020-09-01,,Store Operations,Cashier,Entry,Full-time,24702.48,Memphis,35.1495,-90.049,STR068,EMP002684,David James,Senior Manager,True,1582,51,3-5,35-44
EMP002452,Katherine Lopez,33,High School,2021-05-17,2023-04-11,Store Operations,Sales Associate,Associate,Seasonal,15838.8,San Jose,37.3382,-121.8863,STR042,EMP002163,Mr. William Ward,Manager,False,694,22,1-3,25-34
EMP002453,Victor Campbell,42,High School,2018-03-31,,Store Operations,Sales Associate,Associate,Full-time,34692.51,Los Angeles,34.0522,-118.2437,STR035,EMP002493,Eric Williams,Manager,True,2467,81,5+,35-44
EMP002454,Matthew Jones,23,High School,2020-07-09,,Store Operations,Sales Associate,Associate,Full-time,32167.32,Memphis,35.1495,-90.049,STR033,EMP002827,Amanda Wright,Manager,True,1636,53,3-5,<25
EMP002455,Joseph Jackson,27,High School,2021-10-26,2023-07-14,Store Operations,Cashier,Entry,Part-time,16682.81,San Jose,37.3382,-121.8863,STR092,EMP001131,Michelle Walls,Executive,False,626,20,1-3,25-34
EMP002456,Jennifer Moore,46,High School,2021-05-23,,Store Operations,Chief Operating Officer,Executive,Part-time,78681.44,Austin,30.2672,-97.7431,STR096,,,,True,1318,43,3-5,45-54
EMP002457,Joshua Mendoza,26,Some College,2021-10-02,2023-11-30,Store Operations,Cashier,Entry,Full-time,26440.44,Las Vegas,36.1699,-115.1398,STR129,EMP000529,Melissa Bishop,Senior Manager,False,789,25,1-3,25-34
EMP002458,Troy Glenn,34,Some College,2021-01-11,2022-04-07,Store Operations,Cashier,Entry,Part-time,16957.41,Jacksonville,30.3322,-81.6557,STR084,EMP001305,Tina Walter,Senior Manager,False,451,14,1-3,25-34
